question_number,pipeline,correct,predicted,ground_truth,quote,source,latency,run_timestamp,id,error
17.0,Dense RAG,True,C,C,"Table 13 demonstrates thatREFRAG16 with RL-based selective compression consistently outperformsREFRAG8 across different datasets and context lengths. ... chunk embeddings, yet still surpasses the performance ofREFRAG8.","2509.01092v2.pdf: 5, 6",9.604015350341797,2025-11-30 15:19:52,,
18.0,Dense RAG,False,ERROR,C,No quote provided,,36.97807455062866,2025-11-30 15:19:52,,
19.0,Dense RAG,True,C,C,"At equal latency (8 passages for REFRAG vs. 1 for LLaMA), REFRAG achieves a 1.93% average gain over 16 RAG tasks.","2509.01092v2.pdf, Page: 7",3.685290813446045,2025-11-30 15:19:52,,
20.0,Dense RAG,True,C,C,"In real applications (e.g., RAG), the context is the dominating part of the input (i.e., s≫q ) and hence the overall input to the decoder will be reduced by a factor of≃k .","2509.01092v2.pdf, Page: 2",16.28300452232361,2025-11-30 15:19:52,,
21.0,Dense RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",3.6843531131744394,2025-11-30 15:19:52,,
22.0,Dense RAG,True,C,C,"For longer context length, acceleration reaches up tok2× for both metrics.","2509.01092v2.pdf, Page: 2",2.156486749649048,2025-11-30 15:19:52,,
23.0,Dense RAG,True,C,C,compressing chunks in the original token space using the RL policy.,"2509.01092v2.pdf, Page: 4",16.22740387916565,2025-11-30 15:19:52,,
24.0,Dense RAG,True,C,C,"The main objectives are to align the encoder and projection layer so that: 1) encoder can compressk tokens with minimal information loss, and 2) projection layer can effectively map the encoder’s chunk embeddings into the decoder’s token space, allowing the decoder to interpret and accurately reconstruct the original information.","2509.01092v2.pdf, Page: 3",3.427182197570801,2025-11-30 15:19:52,,
25.0,Dense RAG,True,C,C,"RL-trained chunk expansion policy
Reward = - Log(Perplexity)","2509.01092v2.pdf, Page: 17",3.084927082061768,2025-11-30 15:19:52,,
26.0,Dense RAG,True,C,C,"Empirically, as shown in figure 2, with a context length of16384(mid-to-long context),REFRAG with k = 16achieves16 .53× TTFT acceleration with cache and8.59× without cache1, both surpassing CEPE (2.01× and1 .04×, respectively), while achieving 9.3% performance (measured by log-perplexity) compared to CEPE (table 1).","2509.01092v2.pdf, Page: 2",3.98346734046936,2025-11-30 15:19:52,,
27.0,Dense RAG,True,C,C,"At equal latency (8 passages forREFRAGvs. 1 for LLaMA),REFRAGattains a1.22% average improvement across 16 RAG tasks.","2509.01092v2.pdf, Page: 7",3.068302869796753,2025-11-30 15:19:52,,
28.0,Dense RAG,True,C,C,REFRAG8 and REFRAG16 maintain superior performance at longer contexts.,"2509.01092v2.pdf, Page: 4",21.197684288024902,2025-11-30 15:19:52,,
29.0,Dense RAG,True,C,C,"In contrast, a compression rate of64appears to be overly aggressive, resulting in diminished performance. These findings suggest a practical limit to the compression rate beyond which the model’s capability is significantly reduced.",2509.01092v2.pdf: page 6,2.765955686569214,2025-11-30 15:19:52,,
30.0,Dense RAG,True,C,C,"REFRAG leverages pre-computed, compressed chunk embeddings as approximate representations, feeding these embeddings directly into the decoder. This approach offers three main advantages: 1) It shortens the decoder’s input length, improving token allocation efficiency;","2509.01092v2.pdf, Page: 1",18.12330985069275,2025-11-30 15:19:52,,
31.0,Dense RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",1.8457472324371336,2025-11-30 15:19:52,,
32.0,Dense RAG,True,C,C,"Theoretical analysis (section A) shows that for short context lengths, our method achieves up to k× acceleration in TTFT and throughput. For longer context length, acceleration reaches up to k²× for both metrics.","2509.01092v2.pdf, Page: 2",1.840625047683716,2025-11-30 15:19:52,,
33.0,Dense RAG,True,C,C,"Under the context length of16384(i.e., mid-to-long context),REFRAG achieves16 .53× acceleration in TTFT with cache and8.59× without cache.","2509.01092v2.pdf, Page: 15",2.150211334228516,2025-11-30 15:19:52,,
34.0,Dense RAG,False,ERROR,C,No quote provided,,22.42657423019409,2025-11-30 15:19:52,,
35.0,Dense RAG,True,C,C,"For the reconstruction task, training begins with reconstructing a single chunk: the encoder receives one chunk embeddingc1 for x1:k and and the decoder reconstructs thek tokens using the projected chunk embeddingecnk 1 . Subsequently, the model reconstructs x1:2k frome cnk 1 , ecnk 2 , and so forth. To continuously adjust task difficulty, we vary the data mixture over","2509.01092v2.pdf, page 3",3.070819139480591,2025-11-30 15:19:52,,
36.0,Dense RAG,True,C,C,"Additionally, an RL policy is trained to do selective compression to further improve the performance which we will defer the discussion to section 2.","2509.01092v2.pdf, Page: 2",27.34213137626648,2025-11-30 15:19:52,,
37.0,Dense RAG,True,C,C,"With a compression rate of16, we achieve a9.3%average log-perplexity improvement over CEPE across four datasets2.","2509.01092v2.pdf, Page: 4",1.5417263507843018,2025-11-30 15:19:52,,
38.0,Dense RAG,False,D,C,No information regarding the scale and composition of the continual pre-training corpus is provided in the given context.,,3.679438591003418,2025-11-30 15:19:52,,
39.0,Dense RAG,True,C,C,WefollowtheworkofLinetal.(2024)touseWikipediadumpsandCommonCrawl dumps to create a retrieval corpus with 400 million passages. Each passage contains less than 200 words. We use the DRAGON+ model Lin et al. (2023) as our retriever and use the implementation of Izacard et al. (2023a) to retrieve the K-nearest neighbors as the retrieved passages for each question.,2509.01092v2.pdf page 7,5.465126991271973,2025-11-30 15:19:52,,
40.0,Dense RAG,True,C,C,"At equal latency (8 passages for REFRAG vs. 1 for LLaMA),REFRAGattains a1.22% average improvement across 16 RAG tasks.","2509.01092v2.pdf, Page: 7",3.750912666320801,2025-11-30 15:19:52,,
41.0,Dense RAG,True,C,C,"Instead of using tokens from retrieved passages as input,REFRAGleverages pre-computed, compressed chunk embeddings as approximate represen-tations, feeding these embeddings directly into the decoder.","2509.01092v2.pdf, Page: 1",2.6183524131774902,2025-11-30 15:19:52,,
42.0,Dense RAG,True,B,B,Reconstruction task is essential for the model to learn the continual pre-training task.,"2509.01092v2.pdf, Page: 5",17.948716402053833,2025-11-30 15:19:52,,
43.0,Dense RAG,True,C,C,REFRAGRL uses RL-based selective compression.,"2509.01092v2.pdf, Page: 4",5.237719535827637,2025-11-30 15:19:52,,
44.0,Dense RAG,False,D,C,"Notably, REFRAG8 and REFRAG16 consistently outperform other baselines across nearly all settings, while also achieving lower latency than CEPE (figure 2).","2509.01092v2.pdf, Page: 4",5.529968738555908,2025-11-30 15:19:52,,
45.0,Dense RAG,True,C,C,"This finding is particularly surprising, asREFRAG16 achieves a compression rate of8without recomputing chunk embeddings, yet still surpasses the performance ofREFRAG8. These results further highlight the effectiveness of the RL-trained policy and underscore the practicality of dynamically adjusting the compression rate without compromising performance.","2509.01092v2.pdf, Page: 6",6.143434762954712,2025-11-30 15:19:52,,
46.0,Dense RAG,False,D,C,"It enables reuse of pre-computed chunk embeddings from retrieval, eliminating redundant computation;","2509.01092v2.pdf, Page: 1",7.987571716308594,2025-11-30 15:19:52,,
47.0,Dense RAG,True,B,B,"Moreover, the time-to-first-token (TTFT) latency increases quadratically, while the time-to-iterative-token (TTIT) latency grows linearly with prompt length (Liu et al., 2025).","2509.01092v2.pdf, Page: 0",1.5428123474121094,2025-11-30 15:19:52,,
48.0,Dense RAG,True,B,B,"Table 8The geometry curriculum learning scheduling. The whole training is split into 9 stages. In each stage, we have a combination of different data (e.g., 1X8 means reconstructing 8 tokens, 2X8 means reconstructing 16 tokens).","2509.01092v2.pdf, Page: 19",4.594329357147217,2025-11-30 15:19:52,,
49.0,Dense RAG,True,C,C,"The result demonstrates that under the same number of retrieved passages, we are able to match the performance of LLaMA in the strong retriever setting and even outperform LLaMA under the weak retriever setting. This is because our model enables larger context and hence enables extract more useful information when the retrieved passages are less relevant.","2509.01092v2.pdf, Page: 7",3.079998254776001,2025-11-30 15:19:52,,
50.0,Dense RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",2.149076461791992,2025-11-30 15:19:52,,
1.0,Hybrid RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",3.372051477432251,2025-11-30 15:24:01,,
2.0,Hybrid RAG,False,A,C,"performance of the reconstruction task with and without curriculum learning (i.e., reconstruction ofx1:s from s/k chunk embedding directly). The results indicate that curriculum learning is essential for the success of the reconstruction task. Reconstruction task is essential for the model to learn the continual pre-training task.",2509.01092v2.pdf: 5,9.523662090301514,2025-11-30 15:24:01,,
3.0,Hybrid RAG,True,B,B,"However, CEPE is limited to prefix context applications, as it disrupts the causal structure of the context, making it unsuitable for tasks such as multi-turn RAG or summarization.","2509.01092v2.pdf, Page: 9",4.5295069217681885,2025-11-30 15:24:01,,
4.0,Hybrid RAG,True,D,D,"Our model outperformsLLaMAFT on two out of three datasets in the 5-passage setting, and on all three datasets in the 10-passage setting. This improvement is attributable to the limited 4k-token context window of LLaMAFT, which necessitates truncating portions of the conversational history in longer contexts, resulting in the loss of crucial information required to answer subsequent questions. In contrast, our model, trained on the sameLLaMA model without extending its effective positional encoding, maintains robust performance","2509.01092v2.pdf, Page: 7",3.7666802406311035,2025-11-30 15:24:01,,
5.0,Hybrid RAG,True,C,C,"RAG contexts often contain sparse information, with many retrieved passages being uninformative and reused across multiple inferences.","2509.01092v2.pdf, Page: 1",11.05699110031128,2025-11-30 15:24:01,,
6.0,Hybrid RAG,True,C,C,"Curriculum learning is essential for effective training in the reconstruction task.The reconstruction task, while intuitive, is particularly challenging when multiple chunks must be reconstructed.","2509.01092v2.pdf, Page: 4",6.144845008850098,2025-11-30 15:24:01,,
7.0,Hybrid RAG,True,C,C,"This “compress anywhere” capability is further enhanced by a lightweight reinforcement learning (RL) policy that selectively determines when full chunk token input is necessary and when low-cost, approximate chunk embeddings suffice .","2509.01092v2.pdf, Page: 1",4.299925804138184,2025-11-30 15:24:01,,
8.0,Hybrid RAG,True,B,B,"For longer context length, acceleration reaches up tok2× for both metrics.","2509.01092v2.pdf, Page: 2",4.812567234039307,2025-11-30 15:24:01,,
9.0,Hybrid RAG,True,C,C,"Under equivalent latency constraints,REFRAGconsistently outperform LLaMA on both settings as the saved context can be reinvested to include additional information within the same latency budget.","2509.01092v2.pdf, Page: 7",5.247974395751953,2025-11-30 15:24:01,,
10.0,Hybrid RAG,True,C,C,"In contrast, a compression rate of64appears to be overly aggressive, resulting in diminished performance. These findings suggest a practical limit to the compression rate beyond which the model’s capability is significantly reduced.","filename: 2509.01092v2.pdf, page 6",3.149914503097534,2025-11-30 15:24:01,,
11.0,Hybrid RAG,True,C,C,"These passages often exhibit low semantic similarity due to diversity or deduplication during re-ranking, leading to block-diagonal attention patterns that differ from those in standard LLM generation tasks. Based on this observation, we argue that most computations over the RAG context during decoding are unnecessary and can be eliminated with minimal impact on performance.","2509.01092v2.pdf, Page: 0",5.221270322799683,2025-11-30 15:24:01,,
12.0,Hybrid RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",3.0731518268585205,2025-11-30 15:24:01,,
,,,,,,,,2025-11-30 15:24:01,12.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 1
}
]"
,,,,,,,,2025-11-30 15:24:01,13.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 58
}
]"
,,,,,,,,2025-11-30 15:24:01,14.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 56
}
]"
16.0,Hybrid RAG,True,C,C,"As the chunk lengthk increases, the number of possible token combinations expands exponentially, specifically at a rate ofV k, whereV is the vocabulary size. Effectively capturing this diversity within a fixed-length embedding presents a significant challenge. Additionally, reconstructings = k×L tokens fromLchunk embeddings further compounds the difficulty of the task. ... For the reconstruction task, training begins with reconstructing a single chunk: the encoder receives one chunk embeddingc1 for x1:k and and the decoder reconstructs thek tokens using the projected chunk embeddingecnk 1 . Subsequently, the model reconstructs x1:2k frome cnk 1 , ecnk 2 , and so forth. To continuously adjust task difficulty, we vary the data mixture over time, starting with examples dominated by easier tasks (e.g., single chunk embedding) and gradually shifting towards those dominated by more difficult tasks (i.e.,L chunk embeddings).","2509.01092v2.pdf, Page: 3",7.060468435287476,2025-11-30 15:24:01,,
17.0,Hybrid RAG,True,C,C,Table 13 demonstrates thatREFRAG16 with RL-based selective compression consistently outperformsREFRAG8 across different datasets and context lengths.,"2509.01092v2.pdf, Page: 5",7.577526092529297,2025-11-30 15:24:01,,
18.0,Hybrid RAG,True,C,C,"However, CEPE is limited to prefix context applications, as it disrupts the causal structure of the context, making it unsuitable for tasks such as multi-turn RAG or summarization. Additionally, CEPE does not utilize token compression, resulting in similar or even increased decoding latency.","2509.01092v2.pdf, Page: 9",3.17777419090271,2025-11-30 15:24:01,,
19.0,Hybrid RAG,True,C,C,"At equal latency (8 passages forREFRAGvs. 1 for LLaMA),REFRAGachieves a1.93%average gain over 16 RAG tasks.","2509.01092v2.pdf, Page: 7",3.380021572113037,2025-11-30 15:24:01,,
20.0,Hybrid RAG,True,C,C,"The original Llama-2-7B supports only a4k context window, whereas our approach enables extrapolation via chunk embeddings, extending context and supporting broader applications.","2509.01092v2.pdf, Page: 4",6.755635976791382,2025-11-30 15:24:01,,
21.0,Hybrid RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",3.9921016693115234,2025-11-30 15:24:01,,
22.0,Hybrid RAG,True,C,C,"For longer context length, acceleration reaches up tok2× for both metrics.","2509.01092v2.pdf, Page: 2",2.4566285610198975,2025-11-30 15:24:01,,
23.0,Hybrid RAG,True,C,C,"Unlike prior methods (Yen et al., 2024),REFRAGsupports compression of token chunks at arbitrary positions (see figure 1) while preserving the autoregressive nature of the decoder, thereby supporting multi-turn and agentic applications. This “compress anywhere” capability is further enhanced by a lightweight reinforcement learning (RL) policy that selectively determines when full chunk token input is necessary and when low-cost, approximate chunk embeddings suffice .","2509.01092v2.pdf, Page: 1",3.3592493534088135,2025-11-30 15:24:01,,
24.0,Hybrid RAG,True,C,C,"The main objectives are to align the encoder and projection layer so that: 1) encoder can compressk tokens with minimal information loss, and 2) projection layer can effectively map the encoder’s chunk embeddings into the decoder’s token space, allowing the decoder to interpret and accurately reconstruct the original information.","2509.01092v2.pdf, Page: 3",3.706693172454834,2025-11-30 15:24:01,,
25.0,Hybrid RAG,True,C,C,"A RL policy, guided by next-paragraph prediction perplexity as a negative reward, determines which chunks to retain in their original form.","2509.01092v2.pdf, Page: 3",2.7666821479797363,2025-11-30 15:24:01,,
26.0,Hybrid RAG,True,C,C,"Empirically, as shown in figure 2, with a context length of16384(mid-to-long context),REFRAG with k = 16achieves16 .53× TTFT acceleration with cache and8.59× without cache1","2509.01092v2.pdf, Page: 2",4.606057405471802,2025-11-30 15:24:01,,
,,,,,,,,2025-11-30 15:24:01,26.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 5
}
]"
28.0,Hybrid RAG,True,C,C,"For reference,LLaMA256 uses only the last 256 tokens, matching the number of chunk embeddings inREFRAG8 (s/k = 256), yetREFRAG8 consistently surpassesLLaMA256, demonstrating the effectiveness of compressed chunk embeddings.","2509.01092v2.pdf, Page: 4",2.150571823120117,2025-11-30 15:24:01,,
,,,,,,,,2025-11-30 15:24:01,28.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
}
]"
,,,,,,,,2025-11-30 15:24:01,29.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 58
}
]"
,,,,,,,,2025-11-30 15:24:01,30.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 56
}
]"
32.0,Hybrid RAG,True,C,C,"Theoretical analysis (section A) shows that for short context lengths, our method achieves up to k× acceleration in TTFT and throughput. For longer context length, acceleration reaches up tok2× for both metrics.","2509.01092v2.pdf, Page: 2",4.90205717086792,2025-11-30 15:24:01,,
33.0,Hybrid RAG,True,C,C,"Under the context length of16384(i.e., mid-to-long context),REFRAG achieves16 .53× acceleration in TTFT with cache and8.59× without cache.","2509.01092v2.pdf, Page: 15",3.1307668685913086,2025-11-30 15:24:01,,
34.0,Hybrid RAG,False,A,C,"performance of the reconstruction task with and without curriculum learning (i.e., reconstruction ofx1:s from s/k chunk embedding directly). The results indicate that curriculum learning is essential for the success of the reconstruction task.","2509.01092v2.pdf, Page: 5",19.04691982269287,2025-11-30 15:24:01,,
35.0,Hybrid RAG,True,C,C,"For the reconstruction task, training begins with reconstructing a single chunk: the encoder receives one chunk embeddingc1 for x1:k and and the decoder reconstructs thek tokens using the projected chunk embeddingecnk 1 . Subsequently, the model reconstructs x1:2k frome cnk 1 , ecnk 2 , and so forth. To continuously adjust task difficulty, we vary the data mixture over","2509.01092v2.pdf, page 3",3.3792572021484375,2025-11-30 15:24:01,,
36.0,Hybrid RAG,True,C,C,"A RL policy, guided by next-paragraph prediction perplexity as a negative reward, determines which chunks to retain in their original form. The policy network leverages chunk embeddings and masking to optimize sequential chunk expansion, thereby preserving the decoder’s","2509.01092v2.pdf, Page: 3",8.60092568397522,2025-11-30 15:24:01,,
37.0,Hybrid RAG,True,C,C,"With a compression rate of16, we achieve a9.3%average log-perplexity improvement over CEPE across four datasets2.","2509.01092v2.pdf, Page: 4",1.843536138534546,2025-11-30 15:24:01,,
38.0,Hybrid RAG,False,NONE OF THE ABOVE,C,N/A,N/A,3.9927618503570557,2025-11-30 15:24:01,,
39.0,Hybrid RAG,True,C,C,WefollowtheworkofLinetal.(2024)touseWikipediadumpsandCommonCrawl dumps to create a retrieval corpus with 400 million passages. Each passage contains less than 200 words. We use the DRAGON+ model Lin et al. (2023) as our retriever and use the implementation of Izacard et al. (2023a) to retrieve the K-nearest neighbors as the retrieved passages for each question.,"2509.01092v2.pdf, Page: 7",3.0739822387695312,2025-11-30 15:24:01,,
40.0,Hybrid RAG,True,C,C,"At equal latency (8 passages forREFRAGvs. 1 for LLaMA),REFRAGattains a1.22% average improvement across 16 RAG tasks.","2509.01092v2.pdf, Page: 7",3.656538486480713,2025-11-30 15:24:01,,
41.0,Hybrid RAG,True,C,C,"Instead of using tokens from retrieved passages as input,REFRAGleverages pre-computed, compressed chunk embeddings as approximate represen-tations, feeding these embeddings directly into the decoder.","2509.01092v2.pdf, Page: 1",3.418274402618408,2025-11-30 15:24:01,,
42.0,Hybrid RAG,True,B,B,"The main objectives are to align the encoder and projection layer so that: 1) encoder can compressk tokens with minimal information loss, and 2) projection layer can effectively map the encoder’s chunk embeddings into the","2509.01092v2.pdf, Page: 3",3.3691301345825195,2025-11-30 15:24:01,,
,,,,,,,,2025-11-30 15:24:01,42.0,"429 You exceeded your current quota. Please migrate to Gemini 2.0 Flash Preview (Image Generation) (models/gemini-2.0-flash-preview-image-generation) for higher quota limits. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_requests_per_model""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.0-flash-exp""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 10
}
, retry_delay {
  seconds: 55
}
]"
44.0,Hybrid RAG,False,ERROR,C,No quote provided,None,35.33006954193115,2025-11-30 15:24:01,,
45.0,Hybrid RAG,True,C,C,Table 13 demonstrates thatREFRAG16 with RL-based selective compression consistently outperformsREFRAG8 across different datasets and context lengths.,"2509.01092v2.pdf, Page: 5",3.071399450302124,2025-11-30 15:24:01,,
46.0,Hybrid RAG,True,C,C,"These passages often exhibit low semantic similarity due to diversity or deduplication during re-ranking, leading to block-diagonal attention patterns that differ from those in standard LLM generation tasks. Based on this observation, we argue that most computations over the RAG context during decoding are unnecessary and can be eliminated with minimal impact on performance. ... By exploiting this attention sparsity structure, we demonstrate a30.85× the time-to-first-token acceleration (3.75× improvement to previous work) without loss in perplexity.","2509.01092v2.pdf, Page: 0",6.144189834594727,2025-11-30 15:24:01,,
47.0,Hybrid RAG,True,B,B,"Moreover, the time-to-first-token (TTFT) latency increases quadratically, while the time-to-iterative-token (TTIT) latency grows linearly with prompt length (Liu et al., 2025).","2509.01092v2.pdf, Page: 0",1.5357673168182373,2025-11-30 15:24:01,,
48.0,Hybrid RAG,True,B,B,"Table 8The geometry curriculum learning scheduling. The whole training is split into 9 stages. In each stage, we have a combination of different data (e.g., 1X8 means reconstructing 8 tokens, 2X8 means reconstructing 16 tokens).","2509.01092v2.pdf, Page: 19",4.717114210128784,2025-11-30 15:24:01,,
49.0,Hybrid RAG,True,C,C,"The result demonstrates that under the same number of retrieved passages, we are able to match the performance of LLaMA in the strong retriever setting and even outperform LLaMA under the weak retriever setting. This is because our model enables larger context and hence enables extract more useful information when the retrieved passages are less relevant.","2509.01092v2.pdf, Page: 7",3.2696914672851562,2025-11-30 15:24:01,,
50.0,Hybrid RAG,True,C,C,"It reduces attention computation complexity, which now scales quadratically with the number of chunks rather than the number of tokens in the context.","2509.01092v2.pdf, Page: 1",2.4570553302764893,2025-11-30 15:24:01,,
